source,reprint,full_text,day_manual,num_chron_refs,lang_orig,any_date,writing_start_month,written,dubious,dated_day,type,cancelled,reg_section,posthumous,published,_id,ent_num,dated,french_title,scraped,month_combined,more_info,english_title,month_manual,spanish_title,pub_day,year_manual,writing_start_day,writing_end_day,writing_end_month,writing_end_year,notes,writing_end_approx,Chronicle_OCR,auth,translation,dated_month,day_combined,dated_year,pub_month,pub_year,writing_start_year,title,ent_id,Misc_Txt_Index,writing_start_approx,link,german_title,M_involved,year_combined,chron_refs,sampled
MEW Eb.2:173221.,,"Schelling and revelation. Critique of the latest attempt of reaction against the free philosophy. |G| Schelling und die Offenbarung. Kritik des neuesten Reaktionsversuchs gegen die freie Philosophie. (W) Late 1841 to early 1842. (P) 1842: Mar, as a pamphlet (ST/E60), anonymous. (S) MEW Eb.2:173221. (Tr) MECW 2:189. -> 41:23; 42:2, 9.",,0,,0,,Late 1841 to early 1842.,,,,,E,,"1842: Mar, as a pamphlet (ST/E60), anonymous.",ObjectId(630af2b05e934cb195acaea5),726,,,,,,,,,,,,,,,,,,,"MECW 2:189. -> 41:23; 42:2, 9.",,,,,,,Schelling and revelation. Critique of the latest attempt of reaction against the free philosophy. |G| Schelling und die Offenbarung. Kritik des neuesten Reaktionsversuchs gegen die freie Philosophie.,E0726,,,,,,,,
MEW Eb.2:22545.,,"Schelling, philosopher in Christ, or The transfiguration of worldly wisdom into divine wisdom. For believing Christians who do not know the language of philosophy. |G) Schelling, der Philosoph in Christo, oder die Verklärung der Weltweisheit zur Gottesweisheit. Für gläubige Christen denen der philosophische Sprachgebrauch unbekannt ist. (W) 1842: early. (2) May A, as a pamphlet (ST/E59), anonymous. (S) MEW Eb.2:22545. (Tr) MECW 2:243. ->42:2,15.",,0,,0,,"1842: early. (2) May A, as a pamphlet (ST/E59), anonymous.",,,,,E,,,ObjectId(630af2b05e934cb195acaea7),728,,,,,,,,,,,,,,,,,,,"MECW 2:243. ->42:2,15.",,,,,,,"Schelling, philosopher in Christ, or The transfiguration of worldly wisdom into divine wisdom. For believing Christians who do not know the language of philosophy. |G) Schelling, der Philosoph in Christo, oder die Verklärung der Weltweisheit zur Gottesweisheit. Für gläubige Christen denen der philosophische Sprachgebrauch unbekannt ist.",E0728,,,,,,,,
"MEW Eb.2:336-37 (letter version, citing pubd version p. 334); MEGA I, 2:7 (pubd version).",,"The Bedouins. [G] Die Beduinen. [Poem] (W) 1838: Sep AB; then included in letter to F. and W. Graeber, Sep 17-18, under date 17th. (P) Sep 16, in the Bremisches Conversationsblatt; last stanza changed by the editor without consultation. Apparently n/s, judging by MECW. (S) MEW Eb.2:336-37 (letter version, citing pubd version p. 334); MEGA I, 2:7 (pubd version). (Tr) MECW 2:3 (pubd version, “The Bedouin”); 2:395 (letter version). (++) This was E’s first pubd work. ->38:11.",17,1,,0,,"1838: Sep AB; then included in letter to F. and W. Graeber, Sep 17-18, under date 17th.",,,"[""Poetry""]",,E,,"Sep 16, in the Bremisches Conversationsblatt; last stanza changed by the editor without consultation. Apparently n/s, judging by MECW.",ObjectId(630af2b05e934cb195acaeaa),73,,,true,,This was E’s first pubd work. ->38:11.,,Sep,,,1838,,,,,,,,,"MECW 2:3 (pubd version, “The Bedouin”); 2:395 (letter version).",,,,,,,The Bedouins.,E0073,,,,Die Beduinen. [Poem],,,"[""recdgkKxx2lgDZWts""]",
MECW 17:457.,,"The sick man of Austria. [EJ (W) 1860: Aug 16. (P) Sep 1, in NYDT, #6039, p. 4de. Lead article; n/s. (S) MECW 17:457. (++) In MEW 15:129-32. ->60:48.",,0,,0,,1860: Aug 16.,,,,,E,,"Sep 1, in NYDT, #6039, p. 4de. Lead article; n/s.",ObjectId(630af2b05e934cb195acaeb3),738,,,,,In MEW 15:129-32. ->60:48.,,,,,,,,,,,,,,,,,,,,,The sick man of Austria. [EJ,E0738,,,,,,,,
MEW 19:186-88. ->82:38.,,--------------. Preface to the first German edition. [G] Vorwort zur ersten Auflage [in deutscher Sprache). (D) 1882: Sep 21. (P) 1883: Mar (though the imprint date on the edn was 1882)—see ST/E17. (S) MEW 19:186-88. ->82:38.,,0,,1,,,,21,,,E,,1883: Mar (though the imprint date on the edn was 1882)—see ST/E17.,ObjectId(630af2b05e934cb195acaece),760,1882: Sep 21.,,,Sep,,,,,,,,,,,,,,,,Sep,21,1882,,,,--------------. Preface to the first German edition.,E0760,,,,Vorwort zur ersten Auflage [in deutscher Sprache).,,1882,,
"MEW 22:412-13, after the Vorwärts report, checked against the Arbeiter-Ztg. —► 93:42.",,"Speech at a Social-Democratic meeting in Berlin on September 22, 1893 (Newspaper report). |G] Rede auf einer sozialdemokratischen Versammlung in Berlin am 22. September 1893 (Zeitungsbericht). (D) 1893: speech given Sep 22. (P) Sep 26, in Vorwärts; Oct 6, in the Arbeiter-Ztg (Vienna). (S) MEW 22:412-13, after the Vorwärts report, checked against the Arbeiter-Ztg. —► 93:42.",,0,,1,,,,22,,,E,,"Sep 26, in Vorwärts; Oct 6, in the Arbeiter-Ztg (Vienna).",ObjectId(630af2b05e934cb195acaed2),764,1893: speech given Sep 22.,,,Sep,,,,,,,,,,,,,,,,Sep,22,1893,,,,"Speech at a Social-Democratic meeting in Berlin on September 22, 1893 (Newspaper report). |G] Rede auf einer sozialdemokratischen Versammlung in Berlin am 22. September 1893 (Zeitungsbericht).",E0764,,,,,,1893,,
"MECW 16:349. (4-4-) In MEW 13:361-64. —Title in NYSWT (abridged): “Progress of the war”; in NYWT (fused with #E68): “The war."" -♦ 59:45.",,"Strategy of the war. [E] (W) 1859: May 30. (P) June 15, in NYDT, #5663, p. 4bc. Lead article; n/s. (S) MECW 16:349. (4-4-) In MEW 13:361-64. —Title in NYSWT (abridged): “Progress of the war”; in NYWT (fused with #E68): “The war."" -♦ 59:45.",,0,,0,,1859: May 30.,,,,,E,,"June 15, in NYDT, #5663, p. 4bc. Lead article; n/s.",ObjectId(630af2b05e934cb195acaee7),783,,,,,,,,,,,,,,,,,,,,,,,,,,Strategy of the war.,E0783,,,,,,,,
MEW 5:238-39.,,"The suppression of the clubs in Stuttgart and Heidelberg. [G] Die Unterdrückung der Klubs in Stuttgart und Heidelberg. (D) 1848: July 19. (P) July 20, in NRZ. N/s. (S) MEW 5:238-39. (Tr) MECW 7:248. -> 48:48.",,1,,1,,,,19,,,E,,"July 20, in NRZ. N/s.",ObjectId(630af2b05e934cb195acaef3),793,1848: July 19.,,true,Jul,,,,,,,,,,,,,,,MECW 7:248. -> 48:48.,Jul,19,1848,,,,The suppression of the clubs in Stuttgart and Heidelberg.,E0793,,,,Die Unterdrückung der Klubs in Stuttgart und Heidelberg.,,1848,"[""recTx5fyj965E9Tx0""]",
,,"-------------. Codicil. [E] (D) 1895: July 26. (++) In MEW 39:509-11. -♦95:23, 36.",,0,,1,,,,26,,,E,,,ObjectId(630af2b05e934cb195acaefe),802,1895: July 26.,,,Jul,"In MEW 39:509-11. -♦95:23, 36.",,,,,,,,,,,,,,,Jul,26,1895,,,,-------------. Codicil.,E0802,,,,,,1895,,
"MEW Eb.2:75-77, under the heading “Korrespondenz-Nachrichten aus Bremen.”",,"Theater. Publishing festival. [G] Theater. Buchdruckerfest. (W) 1840: July. (P) July 30, in the Morgenblatt für gebildete Leser. Signed: F.O. [Friedrich Oswald]. (S) MEW Eb.2:75-77, under the heading “Korrespondenz-Nachrichten aus Bremen.” (Tr) MECW 2:102, under the heading “Reports from Bremen.” ->40:12.",,0,,0,,1840: July.,,,,,E,,"July 30, in the Morgenblatt für gebildete Leser. Signed: F.O. [Friedrich Oswald].",ObjectId(630af2b05e934cb195acaf00),804,,,true,,,,,,,,,,,,,,,,"MECW 2:102, under the heading “Reports from Bremen.” ->40:12.",,,,,,,Theater. Publishing festival.,E0804,,,,Theater. Buchdruckerfest.,,,,true
"MEGA 1, 2:450; MECW 3:410.",,"The Times on German Communism. [E] (W) 1844: Jan 13. (P) Jan 20, in the New Moral World; in the form of a letter to the editor, signed: F. Engels. (S) MEGA 1, 2:450; MECW 3:410. (++) In MEW Eb.2:317-21. —►44:5.",,0,,0,,1844: Jan 13.,,,,,E,,"Jan 20, in the New Moral World; in the form of a letter to the editor, signed: F. Engels.",ObjectId(630af2b05e934cb195acaf04),808,,,,,In MEW Eb.2:317-21. —►44:5.,,,,,,,,,,,,,,,,,,,,,The Times on German Communism.,E0808,,,,,,,,
,,To the Committee of the Independent Labour Party. [E] (W) 1895: Apr CD. Letter in reply to May Day invitation; not for publ; n/t. (++) In MEW 22:529. ->95:27.,,0,,0,,1895: Apr CD. Letter in reply to May Day invitation; not for publ; n/t.,,,,,E,,,ObjectId(630af2b05e934cb195acaf17),823,,,,,In MEW 22:529. ->95:27.,,,,,,,,,,,,,,,,,,,,,To the Committee of the Independent Labour Party.,E0823,,,,,,,,
MEW 22:445. -> 94:23.,,"To the Executive Committee of the Social-Democratic Party of Hungary for the Third Party Congress. [G] An den Vorstand der Sozialdemokratischen Partei Ungarns zum dritten Parteitag. (D) 1894: May 15. (P) May 18, in the Arbeiterpresse. Signed. — May 18, in Hungarian, in Népszava. —May 22, in Vorwärts. (S) MEW 22:445. -> 94:23.",,1,,1,,,,15,"[""Public Statements""]",,E,,"May 18, in the Arbeiterpresse. Signed. — May 18, in Hungarian, in Népszava. —May 22, in Vorwärts.",ObjectId(630af2b05e934cb195acaf2f),845,1894: May 15.,,true,May,,,,,,,,,,,,,,,,May,15,1894,,,,To the Executive Committee of the Social-Democratic Party of Hungary for the Third Party Congress.,E0845,,,,An den Vorstand der Sozialdemokratischen Partei Ungarns zum dritten Parteitag.,,1894,"[""rec6Yk4WIZFBlw6j5""]",true
,,"To the General Council, International Working Men’s Association. [E] (D) 1873: June 14. (++) In MEW 18:326. ->73:33.",,0,,1,,,,14,,,E,,,ObjectId(630af2b05e934cb195acaf36),851,1873: June 14.,,,Jun,In MEW 18:326. ->73:33.,,,,,,,,,,,,,,,Jun,14,1873,,,,"To the General Council, International Working Men’s Association.",E0851,,,,,,1873,,
GCFI 5:417.,,"To the Saragossa Congress. (Telegram.) [Sp] (D) 1872: Apr 6. (P) Apr 13, in La Emancipaciôn. N/t. Signed by E for the GC. (S) GCFI 5:417. (++) In MEW 18:65. —>72:21.",,0,,1,,,,6,,,E,,"Apr 13, in La Emancipaciôn. N/t. Signed by E for the GC.",ObjectId(630af2b05e934cb195acaf43),863,1872: Apr 6.,,,Apr,In MEW 18:65. —>72:21.,,,,,,,,,,,,,,,Apr,6,1872,,,,To the Saragossa Congress. (Telegram.),E0863,,,,,,1872,,
ST/E2 (ALS) 31.,,"The wages theory of the Anti-Com Law League. |E] (W) 1881: July A. (P) July 9, in the Labour Standard. Lead article; n/s. (S) ST/E2 (ALS) 31. (++) In MEW 19:27376. —Eighth of the series #E40, q.v. -> 81:37.",,0,,0,,1881: July A.,,,,,E,,"July 9, in the Labour Standard. Lead article; n/s.",ObjectId(630af2b05e934cb195acaf67),895,,,,,"In MEW 19:27376. —Eighth of the series #E40, q.v. -> 81:37.",,,,,,,,,,,,,,,,,,,,,The wages theory of the Anti-Com Law League. |E],E0895,,,,,,,,
"MEW Eb.2:359, in letter; the pubd version not included.",,"Book wisdom. [G] Bücherweisheit. [Poem] (W) 1839: Mar; included in letter to Marie Engels Mar 12, before submitting it for publ. (P) Mar 24, in the Bremer Stadtbote. Signed: Thfeodor] Hildebrandt. Longer than the letter version. (S) MEW Eb.2:359, in letter; the pubd version not included. (Tr) MECW 2:6 (pubd version), 419 (letter). (++) E’s letter, dated Mar 12 in MECW, had been dated Feb 12 in MEW. —► 39:5.",12,1,,0,,"1839: Mar; included in letter to Marie Engels Mar 12, before submitting it for publ.",,,"[""Poetry""]",,E,,"Mar 24, in the Bremer Stadtbote. Signed: Thfeodor] Hildebrandt. Longer than the letter version.",ObjectId(630af2b05e934cb195acaf8b),94,,,true,,"E’s letter, dated Mar 12 in MECW, had been dated Feb 12 in MEW. —► 39:5.",,Mar,,,1839,,,,,,,,,"MECW 2:6 (pubd version), 419 (letter).",,,,,,,Book wisdom.,E0094,,,,Bücherweisheit. [Poem],,,"[""recPQwBQZlmoYYZ9I""]",true
MECW 12:277.,%ST/M28 (EQ) 118.,"Affairs continental and English. |E| (D) 1853: Aug 23. (P) Sep 5, in NYDT, #3864, p. 6bc. Signed. (S) MECW 12:277. (Re) %ST/M28 (EQ) 118. (++) In MEW 9:286-93. -> 53:35.",,1,"[""English""]",1,,,,23,"[""Journalism""]",,M,,"Sep 5, in NYDT, #3864, p. 6bc. Signed.",ObjectId(630af2b05e934cb195acaf93),10,1853: Aug 23.,,true,Aug,In MEW 9:286-93. -> 53:35.,,,,5,,,,,,,,,,,Aug,23,1853,Sep,1853,,Affairs continental and English. |E|,M0010,,,,,true,1853,"[""rec5MVLfQWrohQSSd""]",
MECW 16:478.,%ST/M58 (OCM) 353.,"British commerce. [E] (W) 1859: Aug c.5. (P) Aug 19, in NYDT, #5717, p. 4ef. Lead article; n/s. (S) MECW 16:478. (Re) %ST/M58 (OCM) 353. (++) In MEW 13:478-81. —>59:55.",,1,"[""English""]",1,Aug,1859: Aug c.5.,,,"[""Journalism""]",,M,,"Aug 19, in NYDT, #5717, p. 4ef. Lead article; n/s.",ObjectId(630af2b05e934cb195acaf96),102,,,true,Aug,In MEW 13:47881. —>59:55.,,,,19,,5,,,,,,,,,,5,,Aug,1859,1859,British commerce.,M0102,,true,,,true,1859,"[""recIbPPQTB8GsVqLu""]",true
MECW 17:330.,,"Affairs in France. [E] (D) 1860: Jan 17. (P) Feb 7, in NYDT, #5862, p. 6bc. N/s. (S) MECW 17:330. (++) In MEW 15:3-7. -> 60:19.",,1,"[""English""]",1,,,,17,"[""Journalism""]",,M,,"Feb 7, in NYDT, #5862, p. 6bc. N/s.",ObjectId(630af2b05e934cb195acaf9e),11,1860: Jan 17.,,true,Jan,In MEW 15:3-7. -*60:19.,,,,7,,,,,,,,,,,Jan,17,1860,Feb,1860,,Affairs in France.,M0011,,,,,true,1860,"[""recQE0KnrkB2TAkwd""]",
MEW 13:402-4.,,"The battle at Solferino. |GJ Die Schlacht bei Solferino. (W) 1859: before July 2. (P) July 2, in Das Volk. N/s. (S) MEW 13:402-4. (Tr) MECW 16:392. ->59:50.",,0,,0,,1859: before July 2.,,,,,E,,"July 2, in Das Volk. N/s.",ObjectId(630af2b05e934cb195acae57),66,,,,,,,,,,,,,,,,,,,MECW 16:392. ->59:50.,,,,,,,The battle at Solferino. |GJ Die Schlacht bei Solferino.,E0066,,,,,,,,
,,"Refugee literature. [G] Flüchtlingsliteratur. ( ++) This was the series title of five articles that E wrote for the Volksstaat during the period May 1874 to Apr 1875—without separate titles, numbered I to V. Three of these articles subseqly received individual titles. For further info on these articles, see the following titles: 1. A Polish proclamation (#E592); II. Program of the Blanquist refugees from the Commune (#E621); III. Refugee literature, III (#E661); IV. Refugee literature, IV (#E662); V. Social questions in Russia (#E754). -> 74:19, 24, 26, 37; 75:11, 14, 17, 24; 87:48.",,0,,0,,,,,,,E,,,ObjectId(630af2b05e934cb195acae58),660,,,,,,,,,,,,,,,,,,,,,,,,,,Refugee literature.,E0660,,,,"Flüchtlingsliteratur. ( ++) This was the series title of five articles that E wrote for the Volksstaat during the period May 1874 to Apr 1875—without separate titles, numbered I to V. Three of these articles subseqly received individual titles. For further info on these articles, see the following titles: 1. A Polish proclamation (#E592); II. Program of the Blanquist refugees from the Commune (#E621); III. Refugee literature, III (#E661); IV. Refugee literature, IV (#E662); V. Social questions in Russia (#E754). -> 74:19, 24, 26, 37; 75:11, 14, 17, 24; 87:48.",,,,
,,"Report of the General Council of the International Working Men’s Association upon the situation in Spain, Portugal and Italy.—I. Spain. |E] (D) 1872: Oct 31. Signed by E as “ex-Secretary for Spain.’’ Sent to the GC in NY on Nov 2. (++) In MEW 18:18286; it is not known whether E sent the reports on Portugal and Italy. -> 72:55,60.",,0,,1,,,,31,,,E,,,ObjectId(630af2b05e934cb195acae65),671,1872: Oct 31. Signed by E as “ex-Secretary for Spain.’’ Sent to the GC in NY on Nov 2.,,,Oct,"In MEW 18:18286; it is not known whether E sent the reports on Portugal and Italy. -> 72:55,60.",,,,,,,,,,,,,,,Oct,31,1872,,,,"Report of the General Council of the International Working Men’s Association upon the situation in Spain, Portugal and Italy.—I. Spain. |E]",E0671,,,,,,1872,,
MEW 16:232-34. -> 68:5.,,"Review of Marx’s Capital, Volume 1, for the Neue Badische Landeszeitung. |G] Rezension des ersten Bandes “Das Kapital“ für die “Neue Badische Landeszeitung.” (W) 1868: Jan AB. (P) Jan 21, in the Neue Badische Landeszeitung (Mannheim). N/s. Headed: “Karl Marx. Das Kapital....” (S) MEW 16:232-34. -> 68:5.",,0,,0,,1868: Jan AB.,,,,,E,,"Jan 21, in the Neue Badische Landeszeitung (Mannheim). N/s. Headed: “Karl Marx. Das Kapital....”",ObjectId(630af2b05e934cb195acae7e),694,,,,,,,,,,,,,,,,,,,,,,,,,,"Review of Marx’s Capital, Volume 1, for the Neue Badische Landeszeitung. |G] Rezension des ersten Bandes “Das Kapital“ für die “Neue Badische Landeszeitung.”",E0694,,,,,,,,
MECW 14:504.,,"The battle of the Chernaya. [EJ (D) 1855: Aug 31. (P) Sep 14, in NYDT, #4494, p. 4 bed. Lead article; n/s. (S) MECW 14:504. (++) In MEW 11:512-18, which points to editorial alterations by the NYDT in the first section. For E’s German version of this article for the NOZ, see #E546 -> 55:40.",,0,,1,,,,31,,,E,,"Sep 14, in NYDT, #4494, p. 4 bed. Lead article; n/s.",ObjectId(630af2b05e934cb195acae92),71,1855: Aug 31.,,,Aug,"In MEW 11:512-18, which points to editorial alterations by the NYDT in the first section. For E’s German version of this article for the NOZ, see #E546 -> 55:40.",,,,,,,,,,,,,,,Aug,31,1855,,,,The battle of the Chernaya. [EJ,E0071,,,,,,1855,,
GCFI 5:297.,,"The Saragossa Congress. Report at the General Council meeting of May 7,1872. [E] (W) 1872: May c.7 or after. (P) May 12, in the Eastern Post. N/s. Written in the third person. (S) GCFI 5:297. (++) In MEW 18:681-84. The subtitle here says, “From the minutes of the GC session ..,” but in fact the minutes left a blank space for this report, which was printed in the Eastern Post; hence E may well have written it up after the meeting. —> 72:24.",,0,,0,,1872: May c.7 or after.,,,,,E,,"May 12, in the Eastern Post. N/s. Written in the third person.",ObjectId(630af2b05e934cb195acaea1),722,,,,,"In MEW 18:681-84. The subtitle here says, “From the minutes of the GC session ..,” but in fact the minutes left a blank space for this report, which was printed in the Eastern Post; hence E may well have written it up after the meeting. —> 72:24.",,,,,,,,,,,,,,,,,,,,,"The Saragossa Congress. Report at the General Council meeting of May 7,1872.",E0722,,,,,,,,
MEW 18:576-83. -> 75:17.,,"Semiofficial screams for war. [G] Offiziöses Kriegsgeheul. (W) 1875: perhaps Feb to Apr. (P) Apr 25, in the Volksstaat. Signed: F.E. (S) MEW 18:576-83. -> 75:17.",,0,,0,,1875: perhaps Feb to Apr.,,,,,E,,"Apr 25, in the Volksstaat. Signed: F.E.",ObjectId(630af2b05e934cb195acaeab),730,,,,,,,,,,,,,,,,,,,,,,,,,,Semiofficial screams for war.,E0730,,,,Offiziöses Kriegsgeheul.,,,,
MECW 3:521-22.,,"Beer riots in Bavaria. |E] (W) 1844: May M. (P) May 25, in the Northern Star. N/s. (S) MECW 3:521-22. (++) Not in MEW. —>44:17.",,0,,0,,1844: May M.,,,,,E,,"May 25, in the Northern Star. N/s.",ObjectId(630af2b05e934cb195acaeb5),74,,,,,Not in MEW. —>44:17.,,,,,,,,,,,,,,,,,,,,,Beer riots in Bavaria. |E],E0074,,,,,,,,
,,"The siege of Sevastopol. [G] Die Belagerung von Sewastopol. (D) 1855: May 8. (P) May 11, in NOZ. (++) This was a version of #E302, abridged and altered by M for publ in NOZ. Both MEW and MECW print only the #E302 version, with footnotes on differences in the NOZ text. —> Context in 55:19,20.",,0,,1,,,,8,,,E,,"May 11, in NOZ.",ObjectId(630af2b05e934cb195acaeb8),741.5,1855: May 8.,,,May,"This was a version of #E302, abridged and altered by M for publ in NOZ. Both MEW and MECW print only the #E302 version, with footnotes on differences in the NOZ text. —> Context in 55:19,20.",,,,,,,,,,,,,,,May,8,1855,,,,The siege of Sevastopol.,E0741.5,,,,Die Belagerung von Sewastopol.,,1855,,
MEW 5:64—77.,,"The Berlin debate on the revolution. |G) Die Berliner Debatte über die Revolution. (D) 1848: June 13 (first install), 14 (rest). (P) June 14-17, in NRZ, in 4 installs. N/s. (S) MEW 5:64—77. (Tr) MECW 7:73; %ST/ME54 (R48/49) 35. -*48:37.",,0,,0,,,,,,,E,,"June 14-17, in NRZ, in 4 installs. N/s.",ObjectId(630af2b05e934cb195acaecd),76,"1848: June 13 (first install), 14 (rest).",,,,,,,,,,,,,,,,,,MECW 7:73; %ST/ME54 (R48/49) 35. -*48:37.,,,,,,,The Berlin debate on the revolution. |G) Die Berliner Debatte über die Revolution.,E0076,,,,,,,,
MEW Eb.2:279; title conferred.,,"Berlin miscellany. [G] Allerlei aus Berlin. (D) 1842: Aug 19. (P) Aug 29, in RZ. N/t; n/s. (S) MEW Eb.2:279; title conferred. (Tr) MECW 2:353. ->42:23.",,0,,1,,,,19,,,E,,"Aug 29, in RZ. N/t; n/s.",ObjectId(630af2b05e934cb195acaed8),77,1842: Aug 19.,,,Aug,,,,,,,,,,,,,,,MECW 2:353. ->42:23.,Aug,19,1842,,,,Berlin miscellany.,E0077,,,,Allerlei aus Berlin.,,1842,,
,"ST/15 (EMC) 118. (4-4-) In MEW 15:578-80. —The M-E Verzeichnis erroneously gives the English title as “. .. in Sleswig."" -> 64:9.","The strength of the armies in Schleswig. |E] (W) 1864: Feb AB. (P) Feb 16, in the Manchester Guardian, after the heading: ""To the editor of the Manchester Guardian,"" p. 6d. Signed: F.E. (Re) ST/15 (EMC) 118. (4-4-) In MEW 15:578-80. —The M-E Verzeichnis erroneously gives the English title as “. .. in Sleswig."" -> 64:9.",,0,,0,,1864: Feb AB.,,,,,E,,"Feb 16, in the Manchester Guardian, after the heading: ""To the editor of the Manchester Guardian,"" p. 6d. Signed: F.E.",ObjectId(630af2b05e934cb195acaee8),784,,,,,,,,,,,,,,,,,,,,,,,,,,The strength of the armies in Schleswig. |E],E0784,,,,,,,,
