id,full_name,short_names,last_name,first_name,gabriel_desc,desc,glossary_entry,glossary_desc,mega_digital_url,mega_digital_url2,category,birth,death,nationality_full,nationality,active_in,born,orgs,link,link2,link2_note,Chronicle_Interaction,num_interactions,Chronicle_OCR 2,Chronicle_About,Notebooks_Marx,num_nb,num_pages_cumulative,ME_Library_Books_autostart,chronicle_letters_link,letters_chronicle_2,letters_chronicle_3,Notebooks_Texts,Notebooks_Texts_manual,ME_Register,Chronicle_Yearly,Chronicle_Yearly 2,chronicle_where,chronicle_published_in,MECW_Letters,ME_Register_auto,Chronicle_Yearly 3,Chronicle_Yearly 4,Chronicle_Yearly 5,Chronicle_Yearly 6,interaction_prop,num_interactions_marx,marx_interaction_prop,Padover_Letters,Padover_Letters 2,m_first_meeting_date,m_first_meeting_link,m_first_meeting_notes,m_first_meeting_year,num_letters_from_m,Geldsystem,Associates,Proudhon_Cahiers,Num_About,Imported table,N0_Nietzsche_Books_Read,N0_Nietzsche_Library,B0_Bastiat_Correspondence,JSM00_Letters
Ferrand_A. F. C.,,,Ferrand,A. F. C.,,,,,,,Person,,,,,,,,,,,,0,,,1225_Histoire des trois DÃ©membrements de Pologne,1,6,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Ferri_Enrico,,,Ferri,Enrico,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,"421_Garibaldi nelle sue memorie, ""422_Proprietà collettiva e lotta di classe. Camera del deputati, seduta del 13 marzo 1894. Discorso del Enrico Ferri e polemica col M. R. Imbriani"", ""423_Socialismo e scienza positiva. <Darwin, Spencer, Marx.> 6. migliaio""",,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Ferrier_François Louis Auguste,,,Ferrier,François Louis Auguste,,,,,,,Person,1777,1861,French,French,,,,https://fr.wikipedia.org/wiki/Fran%C3%A7ois-Louis-Auguste_Ferrier,,,,0,,,"87_du gouvernement considéré dans ses rapports avec le commerce,268_Bullion. Das vollendete Geldsystem. Section 9,853_Du gouvernement considéré dans ses rapports...",3,1,,,,,,58_Ferrier_François Louis Auguste_Du gouvernement considere dans ses rapports,,,45_50,,,,,,,,,0.0000,0,0.0000,,,,,,,,9_Ferrier_François Louis Auguste,,,0,,,,,
Feuerbach_Anselm R.,,,Feuerbach,Anselm R.,,,,,,,Person,,,,,,,,,,,,0,,,2477_Manual of Criminal Law,1,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Feuerbach_J. P. A.,,,Feuerbach,J. P. A.,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,"195_Feuerbach_J. P. A._Lehrbuch des gemeinen in Deutschland gültigen peinlichen Rechts,""196_Feuerbach_J. P. A._Revision der Grundsätze und Grundbegriffe des positiven peinlichen Rechts, 2-Teile,""",,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Feuerbach_Ludwig,Ludwig Feuerbach,['Feuerbach'],Feuerbach,Ludwig,"nineteenth-century German philosopher, Young Hegelian, and Marx’s friend, whose writing, especially on religion, helped Marx move away from Hegel.",philosopher,,,,,Person,1804,1872,German,German,,,,,,,"43_22_267,43_22_268,44_26_323,44_27_324,44_28_325,45_43_435,46_44_520",7,"37__66,43_11_249,41_14_6699,41_18_6709,51_21_1378,37_8_7202","51_21_1377,51_21_1378","2207_Preliminary Thesis on the Reformation of Philosophy,2245_Das Wesen des Christentums",2,0,424_Das Wesen des Christenthums,"C267,C268,C324,C325,C323,C435,C520,C1378","C1377,C1378","C66,C249",,"197_Feuerbach_Ludwig_Geschichte der neuern Philosophie von Bacon von Verulam bis Benedict Spinoza,""198_Feuerbach_Ludwig_Vorläufige Thesen zur Reformation der Philosophie. In: Anekdota zur neuesten deutschen Philosophie und Publicistik, Bd. 2"",343_Feuerbach_Ludwig_Grundsätze der Philosophie der Zukunft,344_Feuerbach_Ludwig_Das Wesen des Christenthums,""345_Feuerbach_Ludwig_Das Wesen des Glaubens im Sinne Luther's. Ein Beitrag zum """"Wesen des Christenthums""""""",,,,,,,,,,,,0.0009,7,0.0015,,"12,13",,,,,,,,,2,,"12_Feuerbach_Ludwig_Das Wesen des Christenthums,13_Feuerbach_Ludwig_Gedanken über Tod und Unsterblichkeit,19_Feuerbach_Ludwig_Das Wesen des Christenthums",,,
Fichte_J. H.,,,Fichte,J. H.,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,"""173_Fichte_J. H., Ulrici_H., Wirth_J. U._Zeitschrift für Philosophie und philosophische Kritik, hrsg. von J. H. von Fichte, H. Ulrici and J. U. Wirth, N. F. 2""",,,
Fichte_Johann Gottlieb,,,Fichte,Johann Gottlieb,"German Romantic philosopher of the late eighteenth century who viewed the world subjectively, from a point of “I.”",,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,"""199_Fichte_Johann Gottlieb_Grundlage des Naturrechts nach Prinzipien der Wissenschaftslehre,""",,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Fick_A.,,,Fick,A.,,,,,,,Person,,,,,,,,,,,,0,,,1573_Die Naturkräfte in ihrer Wechselbeziehung,1,4,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,399_Fick_A._Ursache und Wirkung,,,
Fickler_Joseph,,,Fickler,Joseph,,,Fickler_Joseph,"(1808 to 1865) German journalist and politician; a liberal ömigrä in London in 1851. —Orig a businessman in Constance, he pubd (1830+) liberal opposition papers; agitated for a republic in 1848, and (1849) took part in the Baden revolutionary government. Afterward he fled to Switzerland; then emigrated to London; then to the U.S. where he turned into a partisan of slavery; after the Civil War, returned to Constance. ->51:31.",,,Person,,,,,,,,,,,,0,,51_31_1410,,0,0,,,C1410,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,1,,,,,
Fielden_John,,,Fielden,John,,,,,,,Person,,,,,,,,,,,,0,,,406_The Curse of the Factory System,1,4,,,,,,832_Fielden_John_The Curse of the Factory System,,,51_67,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Fielding_Henry,,,Fielding,Henry,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,427_The history of Tom Jones a foundling. With a memoir of the author.,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Fiévée,,,Fiévée,,,,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,Unnamed record,0,,,,,
Filiangieri,,,Filiangieri,,,,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,Unnamed record,0,,,,,
Financial Crisis,,,Financial Crisis,,,,,,,,Concept,,,,,,,,,,,,0,,"56_36_2111,56_40_2118,59_15_7137",,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,3,,,,,
Finch_J.,,,Finch,J.,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,"""450_Finch_J._Notes of Travel in the United States. In: The New Moral World, January 13-October 19, 1844""",,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Finkelnburg_Karl,,,Finkelnburg,Karl,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,429_Die öffentliche Gesundheitspflege Englands nach ihrer geschichtlichen Entwickelung und gegenwärtigen Organisation nebst einer vergleichenden Übersicht der sanitarischen Institutionen in anderen Culturstaaten.,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Fireman_Peter,,,Fireman,Peter,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,430_Kritik der Marx'schen Werttheorie. Abdruck aus den Jahrbüchern für Nationalökonomie und Statistik. 3. Folge. Bd. 3 <58>,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Firks_Fedor Ivanovic Baron,,,Firks,Fedor Ivanovic Baron,,,,,,,Person,,,,,,,,,,,,0,,,2293_Etudes sur l'avenir de la Russie,1,0,1187_Etudes sur l'avenir de la Russie. Étude 10: Le patrimoine du peuple,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Fischart_Joh.,,,Fischart,Joh.,,,,,,,Person,,,,,,,,,,,,0,,,451_Zitate von Bart Ringwaldt (?) u. Joh. Fischart.,1,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Fischel_Eduard,,,Fischel,Eduard,,,Fischel_Eduard,"(1826 to 1863) German lawyer and publicist; an assessor in the Berlin municipal court (1858+). As editor of the Neue Portfolio (1859-1860), he supported Urquhart’s views; called himself an independent liberal; sharply criticized Palmerston’s and Louis Bonaparte’s foreign policy. Several of his writings were also translated into English, incl Die Verfassung Englands (1862, Die Despoten als Revolutionäre (1859), Der entlarvte Palmerston (1860). -> 60:7,12,13, 29.",,,Person,,,,,,,,,,,"60_7_2346,60_12_2358,60_13_2366,60_29_2413",4,,,,0,0,,"C2346,C2358,C2366,C2413",,,,,,,,,,"913_Marx_Eduard Fischel, 919_Marx_Eduard Fischel",,,,,,0.0005,4,0.0009,,,,,,,,,,,0,,,,,
Fischer_F. V.,,,Fischer,F. V.,,,,,,,Person,,,,,,,,,,,,0,,,2311_l'Esthétique,1,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Fischer_Friedrich Christoph Jonathan,,,Fischer,Friedrich Christoph Jonathan,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,"""432_Geschichte des teutschen Handels. 2., verb, und verm. Aufl. Theil 1""",,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Fischer_K.,,,Fischer,K.,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,"47_Fischer_K._Lessings Nathan der Weise,""107_Fischer_K._Immanuel Kant, Entwicklungsgeschichte und System der kritischen Philosophie, 2 vols."",187_Fischer_K._,""410_Fischer_K._Geschichte der neuern Philosophie I. 2: Descartes Schule, Geulinx, Malebrache, B. Spinoza"",""496_Fischer_K._Geschichte der neueren Philosophie I.2: Descartes Schule, Geulinx, Malebrache, B. Spinoza"",497_Fischer_K._Geschichte der neuern Philosophie: Bd. 5: Immanuel Kant und seine Lehre",,,
Fischer_Karl Philipp,,,Fischer,Karl Philipp,,,Fischer_Karl Philipp,"(1807 to 1885) German philosopher; prof at Tübingen (1834+), Erlangen (1841+). Opponent of Hegelianism, follower of Schelling, his Die Idee der Gottheit (1839)—which young M attacked—was praised by ^Trendelenburg. F.’s later major work was Grundzüge des Systems der Philosophie (1848-1855). ->40:4.",,,Person,,,,,,,,,,,,0,40_4_116,,2573_The Idea of Divinity,1,0,,C116,,,,1456_Fischer_Karl Philipp_The Idea of Divinity,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Fischer_Kuno,,,Fischer,Kuno,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,87_Fischer_Kuno_Immanuel Kant,,,
Fischer_Richard,Richard Fischer,['Fischer'],Fischer,Richard,,Social-Democratic Party administrator,,,,,Person,1855,1926,German,German,,,,,,,,0,,,,0,0,,,,,,,,,,,,"3780_Engels_Richard Fischer, 3890_Engels_Richard Fischer, 3893_Engels_Richard Fischer, 3894_Engels_Richard Fischer, 3901_Engels_Richard Fischer, 3917_Engels_Richard Fischer, 3922_Engels_Richard Fischer, 3925_Engels_Richard Fischer, 3929_Engels_Richard Fischer, 3935_Engels_Richard Fischer, 3940_Engels_Richard Fischer",,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Fitzgerald_Charles,,,Fitzgerald,Charles,,,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,2802_Engels_Charles Fitzgerald,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Fitzgibbon_Gerald,,,Fitzgibbon,Gerald,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,"""433_The land difficulty of Ireland, with an effort to solve it""",,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Fix_Théodore,,,Fix,Théodore,,,,,,,Person,,,,,,,,,,,,0,,,90_(article in Journal des Économistes),1,0,,,,,,,,,45_50,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Flaubert_Gustave,,,Flaubert,Gustave,"nineteenth-century French novelist and author of Madame Bovary, later translated into English by Eleanor Marx.",,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Fleckles_Ferdinand,,,Fleckles,Ferdinand,German doctor who treated Marx in Karlsbad.,,,,,,Person,,,,,,,,,,,"80_35_4810,76_24_4458,77_2_4498",3,,,,0,0,,,,,,,,,,,,"2310_Marx_Ferdinand Fleckles, 2340_Marx_Ferdinand Fleckles, 2521_Marx_Ferdinand Fleckles, 2528_Marx_Ferdinand Fleckles",,,,,,0.0004,3,0.0007,,,,,,,,,,,0,,,,,
Fleischhammer_E.,,,Fleischhammer,E.,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,"""451_Fleischhammer_E._Correspondenz aus Breslau. In: Allgemeine Literatur-Zeitung, Heft IV, March 1844.""",,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Flerovsky_N.,V. V. Bervi-Flerovsky,,Flerovsky,N.,,,,,,,Person,,,Russian,Russian,,,,,,,,0,70_15_3663,"69_64_3602,69_64_3601,70_15_3663,70_17_3668,71_6_3848",2294_Polozhenie rabotchego klassa v Rosii (The Situation of the Working Class in Russia),1,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,5,,,,,
Fletcher_J.,,,Fletcher,J.,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,"""452_Fletcher_J._Progress of Crime in the United Kingdom: Abstracted from the Critimal Returns for 1842 ... In: Journal of the Statistical Society of London, Vol. VI, London, 1843.""",,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Fletcher_M.,,,Fletcher,M.,,,,,,,Person,,,,,,,,,,,,0,,,1336_Reflexions on the Causes which influence the Price of Corn,1,1,,,,,,1457_Fletcher_M._Reflexions on the Causes...,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Fleury_Charles,,,Fleury,Charles,"Prussian spy and police agent, he posed as a newspaperman to gain entrée to the Marx circle in London. Also known as Schmidt.",,,,,,Person,,,,,,,,,,,,0,81_43_4915,52_45_1666,2513_(peasantry before the French Revolution),1,0,,C1666,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,Unnamed record,1,,,,,
Flocon_Ferdinand,,,Flocon,Ferdinand,"French democrat, editor of La Reforme newspaper, and a member of France’s provisional government in 1848.","left republican politician, journalist",,,,,Person,1800,1866,French,French,,,,,,,"47_42_605,48_16_681,48_16_683,48_22_704,48_27_719",5,,,,0,0,,"C605,C681,C683,C704,C719",,,,"""669_Flocon_Ferdinand_[Speech at the Châlon Banquet, December 19, 1847] In: La Réforme, December 24, 1847""",,,,,,,,,,,,0.0007,4,0.0009,,,,,,,,,,,0,,,,,
Floquet_Charles,,,Floquet,Charles,"French Chamber of Deputies president in 1891, when Paul Lafargue entered the chamber from Lille.",,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Florencourt_Wilhelm von,,,Florencourt,Wilhelm von,"Ferdinand von Westphalen’s brother-in-law, and friend to Jenny Marx.",,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Florez_José Segundo,,,Florez,José Segundo,,,,,,,Person,,,,,,,,,,,,0,,,"""2108_Espartero, Historia de su vida militar y política y de los grandes sucesos contemporáneos (2nd ed., 4 vols.)""",1,0,,,,,,1458_Florez_José Segundo_Espartero...,,,54_56,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Floss_Philipp von Roesgen von,,,Floss,Philipp von Roesgen von,,,,,,,Person,,,,,,,,,,,70_17_6856,1,,,,0,0,,,,,,,,,,,,,,,,,,0.0001,1,0.0002,,,,,,,,,,,0,,,,,
Flourens_Gustave,,,Flourens,Gustave,"French natural scientist, academic, military adventurer, and revolutionary, he fought on the side of the Paris Commune and was killed by French national troops in 1871. A frequent visitor to the Marx home while exiled in London, he was apparently Jennychen Marx’s first love.",,,,,,,,,,,,,,,,,70_27_3698,1,,,,0,0,,,,,,,,,,,,,,,,,,0.0001,1,0.0002,,,,,,,,,,Unnamed record,0,,,,,
Fomart,,,Fomart,,,,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,Unnamed record,0,,,,,
Fonblanque_A.,,,Fonblanque,A.,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,346_Fonblanque_A._England under Seven Administrations. Vols. I-III,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Foner_Philip S.,,,Foner,Philip S.,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,ST_17,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Fontaine_Léon,,,Fontaine,Léon,,,Fontaine_Léon,"Belgian leftist journalist, from Charleroi. Sympathetic to Proudhonism, he acted as director of the French-language edn (La Cloche) of Herzen’s Kolokol (18621865); also pubd Uylenspiegel. Active in IWMA: GC’s corr secy for Belgium (briefly, 1865); delegate to the 1868 congress. -* 65:29,41.",,,Person,,,,,,,,,,,"65_29_2913,65_41_2947",2,,,,0,0,,"C2913,C2947",,,,,,,,,,"1262_Marx_Léon Fontaine, 1278_Marx_Léon Fontaine",,,,,,0.0003,2,0.0004,,,,,,,,,,,0,,,,,
Fontenelle_Bernard de,,,Fontenelle,Bernard de,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,361_Fontenelle_Bernard de_Dialogues des morts,12_Fontenelle_Bernard de_Histoires des oracles,,
Fontenelle_Bernhard v.,,,Fontenelle,Bernhard v.,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,13_Fontenelle_Bernhard v._Gespräche von mehr als einer Welt zwischen einem Frauenzimmer und einem Gelehrten,,
Forbes_Edward,,,Forbes,Edward,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Forbonnais_François Vérons De,,,Forbonnais,François Vérons De,,political economist,Forbonnais_François Vérons Duverger de,"V6rons Duverger de (1722 to 1800) French economist and financial authority. Gen inspector of currency (1756+). After travels in Europe, he pubd Considerations sur les finances de l’Espagne (1753), EJemens du commerce (1754); best known for Recherches et considSrations sur les finances de France (1758), which M (1852) excerpted. Champion of neomercantilism and opponent of the Physiocrats, his writings are esp valuable for info on French finances of the 16th and 17th centuries. 52:57.",,,Person,,,French,French,,,,https://en.wikipedia.org/wiki/Fran%C3%A7ois_V%C3%A9ron_Duverger_de_Forbonnais,,,,0,,,"490_Recherches et considérations sur les finances de France,1045_Eléments de Commerce,1324_Principes Economiques (ed. Daire)",3,12,,,,,,"872_Forbonnais_François Vérons De_Recherches et considérations sur les finances de France,1459_Forbonnais_François Vérons De_Eléments de Commerce,1460_Forbonnais_François Vérons De_Principes Economiques",,,52_57,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Forcade_Eugène,,,Forcade,Eugène,,,,,,,Person,,,,,,,,,,,,0,,,487_Über Proudhon,1,1,,,,,,1461_Forcade_Eugène_Über Proudhon,,,51_71,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Forcellini,,,Forcellini,,,,,,,,Person,,,,,,,,,,,,0,,,1137_Totius latinitatis lexicon .,1,2,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Ford_Richard,,,Ford,Richard,,,,,,,Person,,,,,,,,,,,,0,,,738_An historical inquiry into the unchangeable character of a war in Spain,1,2,,,,,,1462_Ford_Richard_An historical inquiry...,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Forster_Charles,,,Forster,Charles,,,Forster_Charles,"(1790? to 1871) English clergyman; rector of Stifsted. He pubd books of sermons and on biblical history and interpretation, Mohammedanism, etc. In 1853 E read his work The historical geography of Arabia; or, patriarchal evidences of revealed religion (1844); M read his then-recent book The one primeval language traced experimentally, vol. 1 (1851). -* 53:18.",,,Person,,,,,,,,,,,,0,53_18_1747,,,0,0,,C1747,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Forster_Nathaniel,,,Forster,Nathaniel,,,,,,,Person,,,,,,,,,,,,0,,,1281_An Inquiry into the Causes of the present High Price...,1,3,,,,,,1463_Forster_Nathaniel_An Inquiry into the Causes...,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Förster_F. C.,,,Förster,F. C.,,,,,,,Person,,,,,,,,,,,61_15_7326,1,,,,0,0,,,,,,,,,,,,,,,,,,0.0001,1,0.0002,,,,,,,,,,,0,,,,,
Fortin_Edouard,Edouard Fortin,['Fortin'],Fortin,Edouard,,socialist (Guesdist),,,,,Person,,,French,French,,,,,,,80_48_4829,1,,,,0,0,,,,,,,,,,,,,,,,,,0.0001,1,0.0002,,,,,,,,,,,0,,,,,
Fortnightly Review,,,Fortnightly Review,,,,,,,,Newspaper,,,,,,,,,,,,0,80_42_6886,"71_11_3862,77_12_4522",,0,0,,,,,,,,,,,70_49_3776,,,,,,,0.0000,0,0.0000,,,,,,,,,,,2,,,,,
Fortunatov_Aleksej Fedorovic,,,Fortunatov,Aleksej Fedorovic,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Foster_John Leslie,,,Foster,John Leslie,,,,,,,Person,,,,,,,,,,,,0,69_13_3477,,1498_An Essai on the Principle of Commercial Exchanges,1,15,,,,C3477,,1464_Foster_John Leslie_An Essai on the Principle of Commercial Exchanges,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Foster_P. Le Neve,,,Foster,P. Le Neve,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,"""1621_Marx_P. Le Neve Foster, Esq""",,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Fould_A.,,,Fould,A.,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,"""952_Fould_A._[Speech in the Legislative Assembly on November 14, 1849.] In: Le Moniteur universel No. 319, November 15, 1849.""",,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Fourier_Charles,,,Fourier,Charles,,philosopher,Fourier_Charles,"full Frangois Charles Marie; the family name was orig spelled Founder (1772 to 1837) With Saint-Simon, the greatest of the early French utopian socialists; his writings exerted enormous influence up to 1848-1850, even apart from the circle of disciples around *Consid6rant. —Son of a well-to-do Besangon shopkeeper, F. conceived an early hatred of the chicanery and inefficiency of business and the bourgeoisie. He settled in Lyons (1800+), and pubd his first writings there; moved to Paris (1828); worked as a traveling salesman and bookkeeper. His first disciples came around 1816; then Consid6rant; in 1834 Jules Lechevalier opened his Revue du Progrös Social to his ideas. The first organ of the 6cole sociStaire (Fourierist school), La Phalange, appeared in 1836 under Considörant. —His social order, the “phalanx,” was based on a model community, the phaianstöre (phalanstery); the movement generally used the term association(ism) rather than socialism. F.’s leading American disciple was Albert Brisbane; the best-known phalanstery, Brook Farm (see C. A. *Dana). Aside from his proposed social order (which was not actually fully socialist from a modem standpoint), F. was noteworthy for his advanced views on women’s equal rights and sexual liberation (played down by his disciples, but esp admired by M&E). Notable writings (short titles): Theorie des quatre mouvements (1808); Traitö de l’association domestique et agricole (1822); Le nouveau monde industriei et soctetaire (1829); La fausse industrie morcelSe (1835-1836). — M&E on Fourier and other utopian socialists: Disciples apart, Fourier, Saint-Simon, and Owen have had few more appreciative admirers than M&E. E’s Socialism: Utopian and Scientific (#E759) offers a veritable panegyric of Fourier. Yet there are a myriad books and articles which, after diligent research into E’s title, report that he expressed only contempt for the great Utopians. To be sure, E discussed Fourier in his historical context, and did not carry his enthusiasm over to Fourier’s disciples and epigones. The same is true mutatis mutandis for Saint-Simon and Owen. -* 42:26; 43:2; 45:5. #E288.",,,Person,,,French,French,,,,https://en.wikipedia.org/wiki/Charles_Fourier,,,,0,42_26_191,,"2222_Le Nouveau Monde industriel et sociétaire,2229_La Fausse Industrie morcelée",2,0,,,,C191,,"""453_Fourier_Charles_Crime du commerce. In: La Phalange. Revue de la science sociale, XIVe année, 1re Série, Tome II, Paris, 1845"",""454_Fourier_Charles_Le nouveau monde industriel et sociétaire..., Paris, 1829"",""455_Fourier_Charles_Théorie des quatre mouvements et des destinées générales. In: Oeuvres complètes, T. 1, 2de éd., Paris, 1841"",""456_Fourier_Charles_Théorie de l'unité universelle. In: Oeuvres complètes, T. IV, Vol. III, Paris, 1841"",""457_Fourier_Charles_Des trois unités externes. In: La Phalange. Revue de la science sociale, XIVe année, 1re Série, Tome 1er, Paris, 1845"",""670_Fourier_Charles_Traité de l'association domestique-agricole. T. I, Paris-Londres, 1822"",""953_Fourier_Charles_La fausse industrie morcelée, répugnante, mensongère et l'antidote, l'industrie naturelle, combinée, attrayante, véridique, donnant quadruple produit, T. 1-2, Paris, 1835-36""",,,45_5,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,Unnamed record,0,,,,,
Fox_Peter,Peter Fox (Journalist),['Fox'],Fox,Peter,"British democrat and journalist, member of the International General Council from 1864 to 1869, editor of The Commonwealth newspaper.","radical journalist, anticlerical propagandist",,,,,Person,,1869,British,British,,,IWMA,,,,"64_44_2789,64_44_2790,64_44_2791,64_44_2792,65_5_2809,65_23_2882,65_36_2933,65_43_2950,66_23_3052,66_23_3053,66_43_3100,67_31_3212,67_32_6547,67_35_3223,67_35_3224,67_40_3242,67_41_3246,69_35_3527",18,,,,0,0,,"C2789,C2790,C2791,C2792,C2809,C2882,C2933,C2950,C3052,C3053,C3100,C3212,C6547,C3223,C3224,C3242,C3246",,,,,,,,,,,,,,,,0.0024,17,0.0037,,,,,,,,,,,0,,,,,
Fox_Ralph,,,Fox,Ralph,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,ST_19,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
